Date,Revenue,COGS,is_test,cogs_ratio,day_of_week,day_of_month,month,year,is_weekend,active_promos_count,is_promo_active,sessions_lag_1,total_stock_on_hand,total_stockouts,revenue_lag_1,revenue_lag_7,revenue_lag_30,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas
2014-01-29,4892083.36,3928929.64,0,0.8031199288476556,2,29,1,2014,0,0.0,0,11746.0,53127.0,329.0,5411096.61,3244854.06,5792994.45,2980548.5942857144,3045858.5883333334,1219164.2879134393,0,0,0
2014-01-30,3844256.32,3007196.76,0,0.7822570894544305,3,30,1,2014,0,0.0,0,12266.0,53127.0,329.0,4892083.36,3187811.81,6247467.59,3215867.0657142857,3015828.2186666667,1420953.5334826212,0,0,0
2014-01-31,3732079.59,2938223.15,0,0.7872884484759877,4,31,1,2014,0,0.0,0,9689.0,52739.0,305.0,3844256.32,1812010.8,5743739.48,3309644.8528571427,2935721.1763333334,1440322.8636836468,0,0,0
2014-02-01,3825094.63,3049434.19,0,0.7972179736635692,5,1,2,2014,1,0.0,0,9999.0,52739.0,305.0,3732079.59,2221742.74,3787850.5,3583940.394285714,2868665.846666666,1281669.2730207785,1,0,0
2014-02-02,2382294.19,1885054.33,0,0.7912768867559552,6,2,2,2014,1,0.0,0,15250.0,52739.0,305.0,3825094.63,2002533.83,2354832.6,3812990.6642857143,2869907.3176666666,1132208.8650940692,0,1,0
2014-02-03,2051412.93,1563684.31,0,0.7622474671640098,0,3,2,2014,0,0.0,0,15769.0,52739.0,305.0,2382294.19,2983790.31,2243604.06,3867242.1442857147,2870822.7040000004,1036011.3719076633,0,0,0
2014-02-04,2787111.54,2197609.21,0,0.7884898679010169,1,4,2,2014,0,0.0,0,15293.0,52739.0,305.0,2051412.93,5411096.61,2361866.5,3734045.3757142858,2864416.3329999996,1213292.7864684034,0,0,0
2014-02-05,2599325.56,2019260.92,0,0.7768403277656377,2,5,2,2014,0,0.0,0,15527.0,52739.0,305.0,2787111.54,4892083.36,2639202.87,3359190.3657142855,2878591.1676666667,994404.781039408,1,0,0
2014-02-06,2415914.42,1966150.9,0,0.8138330082073023,3,6,2,2014,0,0.0,0,14372.0,52739.0,305.0,2599325.56,3844256.32,3437125.39,3031653.5371428574,2877261.924,753847.4850019697,0,0,0
2014-02-07,3381887.13,2654650.93,0,0.7849614218201304,4,7,2,2014,0,0.0,0,17900.0,52739.0,305.0,2415914.42,3732079.59,2250519.73,2827604.694285714,2843221.558333333,687637.9921678854,0,0,0
2014-02-08,2907660.51,2328115.15,0,0.8006832785303398,5,8,2,2014,1,0.0,0,16078.0,52739.0,305.0,3381887.13,3825094.63,2214274.18,2777577.1999999997,2880933.805,620310.5378099649,0,0,0
2014-02-09,2947940.87,2410207.36,0,0.8175901302932171,6,9,2,2014,1,0.0,0,16853.0,52739.0,305.0,2907660.51,2382294.19,1886360.71,2646515.1828571423,2904046.682666667,429747.81654135906,0,0,0
2014-02-10,3705563.44,2772562.54,0,0.7482161849049331,0,10,2,2014,0,0.0,0,16200.0,52739.0,305.0,2947940.87,2051412.93,2550841.93,2727321.8514285716,2939432.688,424938.3882667063,0,0,0
2014-02-11,4637151.61,3649526.8,0,0.7870190813105633,1,11,2,2014,0,0.0,0,15696.0,52739.0,305.0,3705563.44,2787111.54,2172729.29,2963629.067142857,2977923.405,445842.2436037574,0,0,0
2014-02-12,3457342.17,2728834.4,0,0.7892867601241794,2,12,2,2014,0,0.0,0,14584.0,52739.0,305.0,4637151.61,2599325.56,2467719.52,3227920.5057142857,3060070.8156666667,760835.2153650095,0,0,0
2014-02-13,3190217.92,2601375.48,0,0.8154225025480392,3,13,2,2014,0,0.0,0,14476.0,52739.0,305.0,3457342.17,2415914.42,3356963.59,3350494.307142857,3093058.237333333,710111.9261927013,0,0,0
2014-02-14,2632487.0,2058838.35,0,0.7820887054712901,4,14,2,2014,0,0.0,0,16062.0,52739.0,305.0,3190217.92,3381887.13,3637788.72,3461109.0928571424,3087500.0483333333,590501.6547281281,0,0,0
2014-02-15,2873057.42,2155414.19,0,0.7502161895532182,5,15,2,2014,1,0.0,0,14509.0,52739.0,305.0,2632487.0,2907660.51,2005770.41,3354051.9314285717,3053989.9909999995,669858.5706575122,1,0,0
2014-02-16,3990264.22,3220526.51,0,0.8070960549073614,6,16,2,2014,1,0.0,0,14141.0,52739.0,305.0,2873057.42,2947940.87,2464459.86,3349108.632857143,3082899.5579999997,673817.778729776,0,0,0
2014-02-17,3757742.25,3005221.34,0,0.7997412116278065,0,17,2,2014,0,0.0,0,15943.0,52739.0,305.0,3990264.22,3705563.44,1718246.3,3498011.968571428,3133759.703333333,685458.7129378873,0,0,0
2014-02-18,4902775.35,3900047.01,0,0.7954774044460349,1,18,2,2014,0,0.0,0,14961.0,52739.0,305.0,3757742.25,4637151.61,2453121.94,3505466.084285714,3201742.9016666664,688369.4673848263,0,0,0
2014-02-19,4469573.84,3530912.16,0,0.7899885506757844,2,19,2,2014,0,0.0,0,15257.0,52739.0,305.0,4902775.35,3457342.17,3133739.97,3543412.3328571427,3283398.0153333335,764285.8073872279,0,0,0
2014-02-20,3050037.65,2452045.97,0,0.803939574319681,3,20,2,2014,0,0.0,0,15472.0,52739.0,305.0,4469573.84,3190217.92,3590697.9,3688016.8571428573,3327925.8109999998,837535.1293640241,0,0,0
2014-02-21,3394380.68,2732646.22,0,0.8050500157807875,4,21,2,2014,0,0.0,0,15337.0,52739.0,305.0,3050037.65,2632487.0,3244854.06,3667991.1042857138,3309903.8026666665,852955.3553182486,0,0,0
2014-02-22,4262143.74,3402076.06,0,0.798207725392199,5,22,2,2014,1,0.0,0,12479.0,52739.0,305.0,3394380.68,2873057.42,3187811.81,3776833.058571428,3314888.023333333,739917.2190401435,0,0,0
2014-02-23,3997442.72,3186343.91,0,0.79709557664406,6,23,2,2014,1,0.0,0,16863.0,52739.0,305.0,4262143.74,3990264.22,1812010.8,3975273.9614285715,3350699.0876666666,636124.9163671619,0,0,0
2014-02-24,4743111.4,3834496.32,0,0.8084348008355864,0,24,2,2014,0,0.0,0,18734.0,52739.0,305.0,3997442.72,3757742.25,2221742.74,3976299.4614285715,3423546.8183333334,636158.895218218,0,0,0
2014-02-25,6869199.08,5572490.58,0,0.8112285748457301,1,25,2,2014,0,0.0,0,16007.0,52739.0,305.0,4743111.4,4902775.35,2002533.83,4117066.482857143,3507592.440333334,686745.3014044733,1,0,0
2014-02-26,7766238.39,6157127.45,0,0.7928069086738401,2,26,2,2014,0,0.0,0,17906.0,52739.0,305.0,6869199.08,4469573.84,2983790.31,4397984.158571429,3669814.6153333336,1240578.284420556,0,0,0
2014-02-27,5932389.78,4717814.02,0,0.795263661856015,3,27,2,2014,0,0.0,0,15690.0,52739.0,305.0,7766238.39,3050037.65,5411096.61,4868936.237142858,3829229.5513333334,1780526.4830722264,0,0,0
2014-02-28,5511196.67,4511480.57,0,0.8186027173659184,4,28,2,2014,0,0.0,0,16405.0,54750.0,311.0,5932389.78,3394380.68,4892083.36,5280700.827142858,3846605.9903333336,1615412.1334811838,0,0,0
2014-03-01,4400079.49,3611872.46,0,0.8208652748680229,5,1,3,2014,1,0.0,0,13184.0,54750.0,311.0,5511196.67,4262143.74,3844256.32,5583103.111428572,3867243.100666667,1385167.4273806668,1,0,0
2014-03-02,4943352.33,3968450.0,0,0.8027851820143275,6,2,3,2014,1,0.0,0,23068.0,54750.0,311.0,4400079.49,3997442.72,3732079.59,5602808.218571429,3885770.5396666666,1364064.148077274,0,0,0
2014-03-03,3637156.46,2881941.03,0,0.7923610275484272,0,3,3,2014,0,0.0,0,23861.0,54750.0,311.0,4943352.33,4743111.4,3825094.63,5737938.162857143,3926146.297666667,1217503.5230947044,0,1,0
2014-03-04,4742209.79,3846248.96,0,0.8110668085816591,1,4,3,2014,0,0.0,0,22641.0,54750.0,311.0,3637156.46,6869199.08,2382294.19,5579944.6,3919881.692,1422600.8274823367,0,0,0
2014-03-05,5310211.41,4366670.54,0,0.8223157616242627,2,5,3,2014,0,0.0,0,20167.0,54750.0,311.0,4742209.79,7766238.39,2051412.93,5276088.987142856,3998545.5453333333,1325146.7559955195,1,0,0
2014-03-06,5506734.13,4454685.13,0,0.8089522800331745,3,6,3,2014,0,0.0,0,23200.0,54750.0,311.0,5310211.41,5932389.78,2787111.54,4925227.99,4107172.1613333332,760994.9370760154,0,0,0
2014-03-07,3167820.98,2582186.62,0,0.8151302224155357,4,7,3,2014,0,0.0,0,24291.0,54750.0,311.0,5506734.13,5511196.67,2599325.56,4864420.04,4197826.247666667,679775.8255080918,0,0,0
2014-03-08,3577664.95,2914921.51,0,0.8147553084868944,5,8,3,2014,1,0.0,0,20656.0,54750.0,311.0,3167820.98,4400079.49,2415914.42,4529652.084285715,4216776.095,861027.7105236995,0,0,0
2014-03-09,3828277.38,3070464.44,0,0.8020485809207483,6,9,3,2014,1,0.0,0,20789.0,54750.0,311.0,3577664.95,4943352.33,3381887.13,4412164.292857143,4255501.1126666665,934619.2708308509,0,0,0
2014-03-10,4725035.68,3759283.28,0,0.7956095010905823,0,10,3,2014,0,0.0,0,20453.0,54750.0,311.0,3828277.38,3637156.46,2907660.51,4252867.871428571,4270380.787666666,923960.211579559,0,0,0
2014-03-11,5775004.59,4559934.88,0,0.789598485842935,1,11,3,2014,0,0.0,0,22824.0,54750.0,311.0,4725035.68,4742209.79,2947940.87,4408279.188571429,4330959.96,894146.5195283626,0,0,0
2014-03-12,6930320.53,5534691.64,0,0.7986198641233697,2,12,3,2014,0,0.0,0,21099.0,54750.0,311.0,5775004.59,5310211.41,3705563.44,4555821.302857143,4425195.417333334,1032879.1425131713,0,0,0
2014-03-13,5304893.97,4244468.26,0,0.8001042591997366,3,13,3,2014,0,0.0,0,21452.0,54750.0,311.0,6930320.53,5506734.13,4637151.61,4787265.462857143,4532687.320333334,1359853.747638127,0,0,0
2014-03-14,4544809.4,3647946.39,0,0.8026621292413274,4,14,3,2014,0,0.0,0,22441.0,54750.0,311.0,5304893.97,3167820.98,3457342.17,4758431.154285714,4554945.399,1344104.2541871413,0,0,0
2014-03-15,4691387.16,3744464.98,0,0.7981573151596382,5,15,3,2014,1,0.0,0,21483.0,54750.0,311.0,4544809.4,3577664.95,3190217.92,4955143.785714285,4591194.306666668,1160777.0377755472,1,0,0
2014-03-16,5553669.8,4426899.92,0,0.7971125542969804,6,16,3,2014,1,0.0,0,21970.0,54750.0,311.0,4691387.16,3828277.38,2632487.0,5114246.958571428,4641233.281333333,1006590.1901996322,0,0,0
2014-03-17,6623777.28,5406586.76,0,0.8162392138885443,0,17,3,2014,0,0.0,0,24630.0,54750.0,311.0,5553669.8,4725035.68,2873057.42,5360731.590000001,4738606.041333333,836005.8640027031,0,0,0
2014-03-18,5707570.51,4657479.17,0,0.8160178068479088,1,18,3,2014,0,1.0,1,23340.0,54750.0,311.0,6623777.28,5775004.59,3990264.22,5631980.390000001,4863630.036666666,900886.4682826044,0,0,0
2014-03-19,7282983.0,6147005.74,0,0.8440230795540784,2,19,3,2014,0,1.0,1,21053.0,54750.0,311.0,5707570.51,6930320.53,3757742.25,5622346.95,4920873.579666668,899461.5884609862,0,0,0
2014-03-20,6459634.76,5394910.61,0,0.8351727010026803,3,20,3,2014,0,1.0,1,21922.0,54750.0,311.0,7282983.0,5304893.97,4902775.35,5672727.302857143,5038381.604666667,990230.3469062203,0,0,0
2014-03-21,4506741.28,3883392.78,0,0.8616853151153153,4,21,3,2014,0,1.0,1,20278.0,54750.0,311.0,6459634.76,4544809.4,4469573.84,5837690.272857143,5090276.918333334,1014623.851044628,0,0,0
2014-03-22,4682426.76,4390336.24,0,0.9376198422375325,5,22,3,2014,1,1.0,1,21123.0,54750.0,311.0,4506741.28,4691387.16,3050037.65,5832251.97,5091515.833000001,1022777.8024310088,0,0,0
2014-03-23,5239607.0,4727286.58,0,0.9022215941004735,6,23,3,2014,1,1.0,1,21770.0,54750.0,311.0,4682426.76,5553669.8,3394380.68,5830971.912857143,5145928.803333333,1024447.869822635,0,0,0
2014-03-24,5516390.06,5135733.73,0,0.9309953926644557,0,24,3,2014,0,1.0,1,20889.0,54750.0,311.0,5239607.0,6623777.28,4262143.74,5786105.798571429,5207436.3473333325,1045281.9275830653,0,0,0
2014-03-25,6858764.17,6248964.6,0,0.9110919175983273,1,25,3,2014,0,1.0,1,18783.0,54750.0,311.0,5516390.06,5707570.51,3997442.72,5627907.624285714,5249244.558,979077.1404060103,1,0,0
2014-03-26,7966063.19,7366934.0,0,0.9247898019749451,2,26,3,2014,0,1.0,1,20978.0,54750.0,311.0,6858764.17,7282983.0,4743111.4,5792363.861428572,5344621.939666668,1085579.1821584408,0,0,0
2014-03-27,8330175.47,7600114.49,0,0.9123594715826557,3,27,3,2014,0,1.0,1,20541.0,54750.0,311.0,7966063.19,6459634.76,6869199.08,5889946.745714285,5452053.666,1258786.4118555195,0,0,0
2014-03-28,5747360.19,5214181.96,0,0.9072307611888163,4,28,3,2014,0,1.0,1,22481.0,54750.0,311.0,8330175.47,4506741.28,7766238.39,6157166.847142856,5500752.879,1561921.098038587,0,0,0
2014-03-29,6857129.34,6302802.0,0,0.9191604368950113,5,29,3,2014,1,1.0,1,21260.0,54750.0,311.0,5747360.19,4682426.76,5932389.78,6334398.12,5433456.939,1406043.241037193,0,0,0
2014-03-30,12784107.1,11757805.12,0,0.9197204801264532,6,30,3,2014,1,1.0,1,24623.0,54750.0,311.0,6857129.34,5239607.0,5511196.67,6645069.917142856,5464281.591000001,1206259.0496600706,0,0,0
2014-03-31,12312523.89,11321960.71,0,0.9195483242225815,0,31,3,2014,0,1.0,1,21014.0,56399.0,321.0,12784107.1,5516390.06,4400079.49,7722855.645714285,5706711.938666667,2460063.0870424886,0,0,0
2014-04-01,12163891.23,11150883.99,0,0.9167201333154308,1,1,4,2014,0,1.0,1,23037.0,56399.0,321.0,12312523.89,6858764.17,4943352.33,8693731.907142857,5970460.085333333,2766159.2374023707,1,0,0
2014-04-02,13046471.25,11843249.22,0,0.9077741400763828,2,2,4,2014,0,1.0,1,31669.0,56399.0,321.0,12163891.23,7966063.19,3637156.46,9451607.201428572,6211144.715333333,2902989.722046205,0,0,0
2014-04-03,9642469.77,8683847.27,0,0.9005833025287254,3,3,4,2014,0,1.0,1,31084.0,56399.0,321.0,13046471.25,8330175.47,4742209.79,10177379.781428572,6524788.541666667,3098200.5963272876,0,0,0
2014-04-04,3027057.03,2762337.1,0,0.9125487470581287,4,4,4,2014,0,1.0,1,27680.0,56399.0,321.0,9642469.77,5747360.19,5310211.41,10364850.395714287,6688130.540999999,3006133.4508001623,0,1,0
2014-04-05,4578612.03,4277766.79,0,0.9342933539621175,5,5,4,2014,1,1.0,1,33564.0,56399.0,321.0,3027057.03,6857129.34,5506734.13,9976235.658571428,6612025.395,3779018.296786858,1,0,0
2014-04-06,4749333.13,4416528.48,0,0.9299260252144075,6,6,4,2014,1,1.0,1,29571.0,56399.0,321.0,4578612.03,12784107.1,3167820.98,9650733.185714286,6581087.991666666,4170326.3124725744,0,0,0
2014-04-07,4614814.59,4275798.75,0,0.9265374949765859,0,7,4,2014,0,1.0,1,29897.0,56399.0,321.0,4749333.13,12312523.89,3577664.95,8502908.332857143,6633805.063333333,4268741.158791833,0,0,0
2014-04-08,6392830.04,5806623.81,0,0.9083025473331682,1,8,4,2014,0,1.0,1,27724.0,56399.0,321.0,4614814.59,12163891.23,3828277.38,7403235.5757142855,6668376.717999999,4112421.1752321227,0,0,0
2014-04-09,6139037.72,5584747.6,0,0.9097105857170071,2,9,4,2014,0,1.0,1,27636.0,56399.0,321.0,6392830.04,13046471.25,4725035.68,6578798.262857142,6753861.806666668,3537212.802077529,0,0,0
2014-04-10,5203589.72,4738923.88,0,0.9107028291999931,3,10,4,2014,0,1.0,1,29270.0,56399.0,321.0,6139037.72,9642469.77,5775004.59,5592022.044285715,6800995.208000001,2106250.6486945236,0,0,0
2014-04-11,5105964.56,4552400.07,0,0.8915847371255551,4,11,4,2014,0,1.0,1,29376.0,56399.0,321.0,5203589.72,3027057.03,6930320.53,4957896.322857142,6781948.045666667,1121583.3784224703,0,0,0
2014-04-12,5687376.75,5248378.46,0,0.9228118147791071,5,12,4,2014,1,1.0,1,27935.0,56399.0,321.0,5105964.56,4578612.03,5304893.97,5254883.112857142,6721136.180000001,733038.3576240961,0,0,0
2014-04-13,4945405.38,4494711.75,0,0.9088661908642159,6,13,4,2014,1,1.0,1,28989.0,56399.0,321.0,5687376.75,4749333.13,4544809.4,5413278.072857142,6733885.606000001,680460.2397980212,0,0,0
2014-04-14,6921493.59,6054527.76,0,0.8747429555880004,0,14,4,2014,0,1.0,1,32172.0,56399.0,321.0,4945405.38,4614814.59,4691387.16,5441288.394285714,6747238.805333333,652015.6887818449,0,0,0
2014-04-15,7871571.71,6776042.49,0,0.860824590010627,1,15,4,2014,0,1.0,1,28984.0,56399.0,321.0,6921493.59,6392830.04,5553669.8,5770813.965714285,6821575.686333333,741460.8898629106,1,0,0
2014-04-16,7912857.96,6785359.76,0,0.8575106231276265,2,16,4,2014,0,1.0,1,31036.0,56399.0,321.0,7871571.71,6139037.72,6623777.28,5982062.775714286,6898839.083333333,1081086.0428753651,0,0,0
2014-04-17,5557754.18,4737292.06,0,0.8523752412525737,3,17,4,2014,0,1.0,1,29288.0,56399.0,321.0,7912857.96,5203589.72,5707570.51,6235465.667142858,6941808.439333334,1308072.3683749563,0,0,0
2014-04-18,5700339.67,4462371.41,0,0.7828255276584246,4,18,4,2014,0,0.0,0,26998.0,56399.0,321.0,5557754.18,5105964.56,7282983.0,6286060.590000001,6936814.5616666665,1267735.9012176907,0,0,0
2014-04-19,6624958.05,5350753.37,0,0.8076660002398053,5,19,4,2014,1,0.0,0,28486.0,56399.0,321.0,5700339.67,5687376.75,6459634.76,6370971.319999999,6884059.783999999,1193237.851606386,0,0,0
2014-04-20,6418388.34,5065177.85,0,0.7891666227849342,6,20,4,2014,1,0.0,0,31395.0,56399.0,321.0,6624958.05,4945405.38,4506741.28,6504911.505714285,6889570.560333333,1155748.4827645766,0,0,0
2014-04-21,8414591.83,6893636.69,0,0.819247900465304,0,21,4,2014,0,0.0,0,30149.0,56399.0,321.0,6418388.34,6921493.59,4682426.76,6715337.642857142,6953292.129,938083.1626416477,0,0,0
2014-04-22,10131097.46,8109722.27,0,0.8004781616225809,1,22,4,2014,0,0.0,0,32674.0,56399.0,321.0,8414591.83,7871571.71,5239607.0,6928637.39142857,7077697.631333333,1140649.4611248367,0,0,0
2014-04-23,8191044.84,6573636.73,0,0.8025394633293206,2,23,4,2014,0,0.0,0,32103.0,56399.0,321.0,10131097.46,7912857.96,5516390.06,7251426.784285714,7240747.3133333335,1655483.8958067768,0,0,0
2014-04-24,6761050.63,5427294.9,0,0.8027295160190215,3,24,4,2014,0,0.0,0,26922.0,56399.0,321.0,8191044.84,5557754.18,6858764.17,7291167.7671428565,7329902.472666667,1677204.869519615,0,0,0
2014-04-25,7297129.72,5878423.04,0,0.805580175433691,4,25,4,2014,0,0.0,0,28696.0,56399.0,321.0,6761050.63,5700339.67,7966063.19,7463067.26,7326645.354666666,1524661.3018159773,1,0,0
2014-04-26,7473782.26,5884034.36,0,0.787290043421736,5,26,4,2014,1,0.0,0,32626.0,56399.0,321.0,7297129.72,6624958.05,8330175.47,7691180.124285715,7304347.572333333,1323104.3590861598,0,0,0
2014-04-27,9019804.81,7060147.55,0,0.7827383960873096,6,27,4,2014,1,0.0,0,28597.0,56399.0,321.0,7473782.26,6418388.34,5747360.19,7812440.725714286,7275801.131999999,1245735.0076485586,0,0,0
2014-04-28,11814441.72,9367036.91,0,0.7928463428062854,0,28,4,2014,0,0.0,0,31694.0,56399.0,321.0,9019804.81,8414591.83,6857129.34,8184071.65,7384882.619333332,1144458.636677634,0,0,0
2014-04-29,17347427.27,13752034.86,0,0.792742038687331,1,29,4,2014,0,0.0,0,27759.0,56399.0,321.0,11814441.72,10131097.46,12784107.1,8669764.49142857,7550126.365333333,1795080.2194078532,0,0,0
2014-04-30,13811054.06,10868835.13,0,0.7869663736585215,2,30,4,2014,0,0.0,0,32248.0,59751.0,361.0,17347427.27,8191044.84,12312523.89,9700668.75,7702237.037666666,3765210.7087085545,0,0,0
2014-05-01,13289875.45,10604429.39,0,0.7979329399960631,3,1,5,2014,0,0.0,0,30939.0,59751.0,361.0,13811054.06,6761050.63,12163891.23,10503527.209999999,7752188.043333334,3982568.291636831,1,0,0
2014-05-02,9037359.63,7277515.81,0,0.8052701350781588,4,2,5,2014,0,0.0,0,25885.0,59751.0,361.0,13289875.45,7297129.72,13046471.25,11436216.469999999,7789720.850666666,3715582.9950353215,0,0,0
2014-05-03,8214103.42,6577016.62,0,0.800698053543621,5,3,5,2014,1,0.0,0,31644.0,59751.0,361.0,9037359.63,7473782.26,9642469.77,11684820.742857143,7656083.796666666,3440522.9346080357,0,0,0
2014-05-04,2887053.22,2293661.95,0,0.7944647276020772,6,4,5,2014,1,0.0,0,28317.0,59751.0,361.0,8214103.42,9019804.81,3027057.03,11790580.908571428,7608471.585,3297926.7609589924,0,0,0
2014-05-05,4251113.98,3397014.1,0,0.7990879839923746,0,5,5,2014,0,0.0,0,27998.0,59751.0,361.0,2887053.22,11814441.72,4578612.03,10914473.53857143,7603804.791333334,4681178.301992314,1,1,0
2014-05-06,5130961.6,4130431.51,0,0.8050014465124822,1,6,5,2014,0,0.0,0,25934.0,59751.0,361.0,4251113.98,17347427.27,4749333.13,9833998.147142857,7592888.189666667,5274135.160527965,0,0,0
2014-05-07,6175024.0,5012292.24,0,0.811704090542806,2,7,5,2014,0,0.0,0,28880.0,59751.0,361.0,5130961.6,13811054.06,4614814.59,8088788.765714287,7605609.138666668,4305919.476594271,0,0,0
2014-05-08,6845994.59,5424944.1,0,0.7924259986889648,3,8,5,2014,0,0.0,0,30417.0,59751.0,361.0,6175024.0,13289875.45,6392830.04,6997927.3285714295,7657616.119000001,3507942.891697549,0,0,0
2014-05-09,3896896.85,3172234.57,0,0.8140411953680529,4,9,5,2014,0,0.0,0,22054.0,59751.0,361.0,6845994.59,9037359.63,6139037.72,6077372.92,7672721.603999999,2173189.2634554137,0,0,0
2014-05-10,5476367.67,4341371.17,0,0.7927464756945364,5,10,5,2014,1,0.0,0,26222.0,59751.0,361.0,3896896.85,8214103.42,5203589.72,5343021.094285714,7597983.575,1850880.681808162,0,0,0
2014-05-11,5960839.36,4817268.38,0,0.8081526927778171,6,11,5,2014,1,0.0,0,25378.0,59751.0,361.0,5476367.67,2887053.22,5105964.56,4951915.987142856,7607076.173333333,1369822.4303498263,0,0,0
2014-05-12,6171798.51,4876269.62,0,0.7900889201258128,0,12,5,2014,0,0.0,0,29095.0,59751.0,361.0,5960839.36,4251113.98,5687376.75,5391028.292857142,7635572.0,1053803.567250055,0,0,0
2014-05-13,6357034.06,5124302.35,0,0.8060838280297022,1,13,5,2014,0,0.0,0,28899.0,59751.0,361.0,6171798.51,5130961.6,4945405.38,5665411.797142857,7651719.392,952733.3563179903,0,0,0
2014-05-14,8953168.22,7238881.78,0,0.8085273952330586,2,14,5,2014,0,0.0,0,26739.0,59751.0,361.0,6357034.06,6175024.0,6921493.59,5840565.005714285,7698773.681333333,950803.0733183055,0,0,0
2014-05-15,7521179.22,5970183.39,0,0.7937828916673522,3,15,5,2014,0,0.0,0,25709.0,59751.0,361.0,8953168.22,6845994.59,7871571.71,6237442.7514285715,7766496.169,1521951.118400853,1,0,0
2014-05-16,7254155.54,5828882.18,0,0.8035231872075353,4,16,5,2014,0,0.0,0,30110.0,59751.0,361.0,7521179.22,3896896.85,7912857.96,6333897.698571429,7754816.419333334,1586953.59749022,0,0,0
2014-05-17,6473741.19,5173264.38,0,0.7991151064227205,5,17,5,2014,1,0.0,0,27531.0,59751.0,361.0,7254155.54,5476367.67,5557754.18,6813506.082857142,7732859.672,1183797.7210624437,0,0,0
2014-05-18,7502869.16,6017924.93,0,0.8020831500145739,6,18,5,2014,1,0.0,0,26128.0,59751.0,361.0,6473741.19,5960839.36,5700339.67,6955988.014285714,7763392.572333333,1048304.6319455223,0,0,0
2014-05-19,6717427.22,5373895.24,0,0.7999930723477195,0,19,5,2014,0,0.0,0,25658.0,59751.0,361.0,7502869.16,6171798.51,6624958.05,7176277.985714286,7823476.888666666,962870.7122434928,0,0,0
2014-05-20,6998009.98,5565704.32,0,0.7953267194397456,1,20,5,2014,0,0.0,0,29037.0,59751.0,361.0,6717427.22,6357034.06,6418388.34,7254224.944285714,7826559.194333333,887107.1863637585,0,0,0
2014-05-21,9232803.8,7257287.25,0,0.7860328679355235,2,21,5,2014,0,0.0,0,29515.0,59751.0,361.0,6998009.98,8953168.22,8414591.83,7345792.932857143,7845879.915666667,808677.5943838581,0,0,0
2014-05-22,8682669.79,6984588.89,0,0.8044287136249598,3,22,5,2014,0,0.0,0,27548.0,59751.0,361.0,9232803.8,7521179.22,10131097.46,7385740.872857143,7873153.648,902749.5540086353,0,0,0
